MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,定義副傷病ﾌﾗｸﾞ,ICD名称,ICDｺｰﾄﾞ,変更区分,有効期間,,更新日
06,0040,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨の境界部病巣,C408,0,20220401,99999999,00000000
06,0040,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨，部位不明,C409,0,20220401,99999999,00000000
06,0040,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，肋骨，胸骨及び鎖骨,C413,0,20220401,99999999,00000000
06,0040,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨の境界部病巣,C418,0,20220401,99999999,00000000
06,0040,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨，部位不明,C419,0,20220401,99999999,00000000
06,0040,1,2,骨及び骨髄の続発性悪性新生物＜腫瘍＞,C795,0,20220401,99999999,00000000
06,0050,1,2,胸水，他に分類されないもの,J90,0,20220401,99999999,00000000
06,0050,1,2,他に分類される病態における胸水,J91,0,20220401,99999999,00000000
06,0050,1,2,胸膜斑＜プラーク＞,J92$,0,20220401,99999999,00000000
06,0050,1,2,線維胸,J941,0,20220401,99999999,00000000
06,0050,1,2,その他の明示された胸膜病態,J948,0,20220401,99999999,00000000
06,0050,1,2,胸膜病態，詳細不明,J949,0,20220401,99999999,00000000
06,0060,1,2,胸水，他に分類されないもの,J90,0,20220401,99999999,00000000
06,0060,1,2,他に分類される病態における胸水,J91,0,20220401,99999999,00000000
06,0060,1,2,胸膜斑＜プラーク＞,J92$,0,20220401,99999999,00000000
06,0060,1,2,線維胸,J941,0,20220401,99999999,00000000
06,0060,1,2,その他の明示された胸膜病態,J948,0,20220401,99999999,00000000
06,0060,1,2,胸膜病態，詳細不明,J949,0,20220401,99999999,00000000
06,0150,1,3,腸，腹膜及び腸間膜リンパ節の結核,A183,0,20220401,99999999,00000000
06,0150,1,3,穿孔及び膿瘍を伴う小腸の憩室性疾患,K570,0,20220401,99999999,00000000
06,0150,1,3,穿孔及び膿瘍を伴う大腸の憩室性疾患,K572,0,20220401,99999999,00000000
06,0150,1,3,穿孔及び膿瘍を伴う小腸及び大腸両者の憩室性疾患,K574,0,20220401,99999999,00000000
06,0150,1,3,腸の憩室性疾患，部位不明，穿孔及び膿瘍を伴うもの,K578,0,20220401,99999999,00000000
06,0150,1,3,腸膿瘍,K630,0,20220401,99999999,00000000
06,0150,1,3,腸穿孔（非外傷性）,K631,0,20220401,99999999,00000000
06,0150,1,3,腸瘻（孔）,K632,0,20220401,99999999,00000000
06,0150,1,3,腹膜炎,K65$,0,20220401,99999999,00000000
06,0150,1,3,他に分類される感染症における腹膜の障害,K67$,0,20220401,99999999,00000000
06,0170,1,3,麻痺性イレウス,K560,0,20220401,99999999,00000000
06,0170,1,3,軸捻（転）,K562,0,20220401,99999999,00000000
06,0170,1,3,胆石性イレウス,K563,0,20220401,99999999,00000000
06,0170,1,3,その他の腸管かん＜嵌＞頓,K564,0,20220401,99999999,00000000
06,0170,1,3,閉塞を伴う腸癒着［索条物］,K565,0,20220401,99999999,00000000
06,0170,1,3,その他及び詳細不明の腸閉塞,K566,0,20220401,99999999,00000000
06,0170,1,3,イレウス，詳細不明,K567,0,20220401,99999999,00000000
06,0170,1,3,術後腸閉塞,K913,0,20220401,99999999,00000000
06,0180,1,3,腸，腹膜及び腸間膜リンパ節の結核,A183,0,20220401,99999999,00000000
06,0180,1,3,穿孔及び膿瘍を伴う小腸の憩室性疾患,K570,0,20220401,99999999,00000000
06,0180,1,3,穿孔及び膿瘍を伴う大腸の憩室性疾患,K572,0,20220401,99999999,00000000
06,0180,1,3,穿孔及び膿瘍を伴う小腸及び大腸両者の憩室性疾患,K574,0,20220401,99999999,00000000
06,0180,1,3,腸の憩室性疾患，部位不明，穿孔及び膿瘍を伴うもの,K578,0,20220401,99999999,00000000
06,0180,1,3,腸膿瘍,K630,0,20220401,99999999,00000000
06,0180,1,3,腸穿孔（非外傷性）,K631,0,20220401,99999999,00000000
06,0180,1,3,腸瘻（孔）,K632,0,20220401,99999999,00000000
06,0180,1,3,腹膜炎,K65$,0,20220401,99999999,00000000
06,0180,1,3,他に分類される感染症における腹膜の障害,K67$,0,20220401,99999999,00000000
06,0190,1,3,サルモネラ敗血症,A021,0,20220401,99999999,00000000
06,0190,1,3,腸，腹膜及び腸間膜リンパ節の結核,A183,0,20220401,99999999,00000000
06,0190,1,3,リステリア性敗血症,A327,0,20220401,99999999,00000000
06,0190,1,3,ウォーターハウス・フリーデリクセン＜Ｗａｔｅｒｈｏｕｓｅ－Ｆｒｉｄｅｒｉｃｈｓｅｎ＞症候群,A391,0,20220401,99999999,00000000
06,0190,1,3,慢性髄膜炎菌菌血症,A393,0,20220401,99999999,00000000
06,0190,1,3,髄膜炎菌性心疾患,A395,0,20220401,99999999,00000000
06,0190,1,3,連鎖球菌性敗血症,A40$,0,20220401,99999999,00000000
06,0190,1,3,その他の敗血症,A41$,0,20220401,99999999,00000000
06,0190,1,3,カンジダ性敗血症,B377,0,20220401,99999999,00000000
06,0190,1,3,播種性コクシジオイデス症,B387,0,20220401,99999999,00000000
06,0190,1,3,カプスラーツム播種性ヒストプラスマ症,B393,0,20220401,99999999,00000000
06,0190,1,3,播種性ブラストミセス症,B407,0,20220401,99999999,00000000
06,0190,1,3,播種性パラコクシジオイデス症,B417,0,20220401,99999999,00000000
06,0190,1,3,播種性スポロトリコーシス,B427,0,20220401,99999999,00000000
06,0190,1,3,播種性ムーコル＜ムコール＞症,B464,0,20220401,99999999,00000000
06,0190,1,3,穿孔及び膿瘍を伴う小腸の憩室性疾患,K570,0,20220401,99999999,00000000
06,0190,1,3,穿孔及び膿瘍を伴う大腸の憩室性疾患,K572,0,20220401,99999999,00000000
06,0190,1,3,穿孔及び膿瘍を伴う小腸及び大腸両者の憩室性疾患,K574,0,20220401,99999999,00000000
06,0190,1,3,腸の憩室性疾患，部位不明，穿孔及び膿瘍を伴うもの,K578,0,20220401,99999999,00000000
06,0190,1,3,腸膿瘍,K630,0,20220401,99999999,00000000
06,0190,1,3,腸穿孔（非外傷性）,K631,0,20220401,99999999,00000000
06,0190,1,3,腸瘻（孔）,K632,0,20220401,99999999,00000000
06,0190,1,3,腹膜炎,K65$,0,20220401,99999999,00000000
06,0190,1,3,他に分類される感染症における腹膜の障害,K67$,0,20220401,99999999,00000000
06,0210,1,2,固形物及び液状物による肺臓炎,J69$,0,20220401,99999999,00000000
06,0290,1,2,急性Ａ型肝炎，肝性昏睡を伴うもの,B150,0,20220401,99999999,00000000
06,0290,1,2,急性Ａ型肝炎，肝性昏睡を伴わないもの,B159,0,20220401,99999999,00000000
06,0290,1,2,急性Ｂ型肝炎，デルタ因子（重複感染）及び肝性昏睡を伴うもの,B160,0,20220401,99999999,00000000
06,0290,1,2,急性Ｂ型肝炎，デルタ因子（重複感染）を伴い，肝性昏睡を伴わないもの,B161,0,20220401,99999999,00000000
06,0290,1,2,急性Ｂ型肝炎，デルタ因子を伴わず，肝性昏睡を伴うもの,B162,0,20220401,99999999,00000000
06,0290,1,2,急性Ｂ型肝炎，デルタ因子及び肝性昏睡を伴わないもの,B169,0,20220401,99999999,00000000
06,0290,1,2,Ｂ型肝炎キャリア＜病原体保有者＞の急性デルタ（重）感染症,B170,0,20220401,99999999,00000000
06,0290,1,2,急性Ｃ型肝炎,B171,0,20220401,99999999,00000000
06,0290,1,2,急性Ｅ型肝炎,B172,0,20220401,99999999,00000000
06,0290,1,2,その他の明示された急性ウイルス性肝炎,B178,0,20220401,99999999,00000000
06,0290,1,2,急性ウイルス性肝炎，詳細不明,B179,0,20220401,99999999,00000000
06,0290,1,2,詳細不明のウイルス性肝炎,B19$,0,20220401,99999999,00000000
06,0290,1,2,サイトメガロウイルス（性）肝炎,B251,0,20220401,99999999,00000000
06,0290,1,2,胆汁うっ滞を伴う中毒性肝疾患,K710,0,20220401,99999999,00000000
06,0290,1,2,肝え＜壊＞死を伴う中毒性肝疾患,K711,0,20220401,99999999,00000000
06,0290,1,2,急性肝炎を伴う中毒性肝疾患,K712,0,20220401,99999999,00000000
06,0290,1,2,中毒性肝疾患，詳細不明,K719,0,20220401,99999999,00000000
06,0290,1,2,急性及び亜急性肝不全,K720,0,20220401,99999999,00000000
06,0290,1,2,中心性出血性肝え＜壊＞死,K762,0,20220401,99999999,00000000
06,0290,1,2,肝梗塞,K763,0,20220401,99999999,00000000
06,0300,1,1,胸水，他に分類されないもの,J90,0,20220401,99999999,00000000
06,0300,1,1,他に分類される病態における胸水,J91,0,20220401,99999999,00000000
06,0300,1,1,胸膜斑＜プラーク＞,J92$,0,20220401,99999999,00000000
06,0300,1,1,線維胸,J941,0,20220401,99999999,00000000
06,0300,1,1,その他の明示された胸膜病態,J948,0,20220401,99999999,00000000
06,0300,1,1,胸膜病態，詳細不明,J949,0,20220401,99999999,00000000
06,0310,1,3,播種性血管内凝固症候群［脱線維素症候群］,D65,0,20220401,99999999,00000000
06,0335,1,1,胸水，他に分類されないもの,J90,0,20220401,99999999,00000000
06,0335,1,1,他に分類される病態における胸水,J91,0,20220401,99999999,00000000
06,0335,1,1,胸膜斑＜プラーク＞,J92$,0,20220401,99999999,00000000
06,0335,1,1,線維胸,J941,0,20220401,99999999,00000000
06,0335,1,1,その他の明示された胸膜病態,J948,0,20220401,99999999,00000000
06,0335,1,1,胸膜病態，詳細不明,J949,0,20220401,99999999,00000000
06,0340,1,3,サルモネラ敗血症,A021,0,20220401,99999999,00000000
06,0340,1,3,リステリア性敗血症,A327,0,20220401,99999999,00000000
06,0340,1,3,ウォーターハウス・フリーデリクセン＜Ｗａｔｅｒｈｏｕｓｅ－Ｆｒｉｄｅｒｉｃｈｓｅｎ＞症候群,A391,0,20220401,99999999,00000000
06,0340,1,3,慢性髄膜炎菌菌血症,A393,0,20220401,99999999,00000000
06,0340,1,3,髄膜炎菌性心疾患,A395,0,20220401,99999999,00000000
06,0340,1,3,連鎖球菌性敗血症,A40$,0,20220401,99999999,00000000
06,0340,1,3,その他の敗血症,A41$,0,20220401,99999999,00000000
06,0340,1,3,カンジダ性敗血症,B377,0,20220401,99999999,00000000
06,0340,1,3,播種性コクシジオイデス症,B387,0,20220401,99999999,00000000
06,0340,1,3,カプスラーツム播種性ヒストプラスマ症,B393,0,20220401,99999999,00000000
06,0340,1,3,播種性ブラストミセス症,B407,0,20220401,99999999,00000000
06,0340,1,3,播種性パラコクシジオイデス症,B417,0,20220401,99999999,00000000
06,0340,1,3,播種性スポロトリコーシス,B427,0,20220401,99999999,00000000
06,0340,1,3,播種性ムーコル＜ムコール＞症,B464,0,20220401,99999999,00000000
06,0340,1,3,胸水，他に分類されないもの,J90,0,20220401,99999999,00000000
06,0340,1,3,他に分類される病態における胸水,J91,0,20220401,99999999,00000000
06,0340,1,3,胸膜斑＜プラーク＞,J92$,0,20220401,99999999,00000000
06,0340,1,3,線維胸,J941,0,20220401,99999999,00000000
06,0340,1,3,その他の明示された胸膜病態,J948,0,20220401,99999999,00000000
06,0340,1,3,胸膜病態，詳細不明,J949,0,20220401,99999999,00000000
06,0350,1,2,胸水，他に分類されないもの,J90,0,20220401,99999999,00000000
06,0350,1,2,他に分類される病態における胸水,J91,0,20220401,99999999,00000000
06,0350,1,2,胸膜斑＜プラーク＞,J92$,0,20220401,99999999,00000000
06,0350,1,2,線維胸,J941,0,20220401,99999999,00000000
06,0350,1,2,その他の明示された胸膜病態,J948,0,20220401,99999999,00000000
06,0350,1,2,胸膜病態，詳細不明,J949,0,20220401,99999999,00000000
06,0391,1,1,急性尿細管間質性腎炎,N10,0,20220401,99999999,00000000
06,0391,1,1,膿腎（症）,N136,0,20220401,99999999,00000000
06,0391,1,1,腎膿瘍及び腎周囲膿瘍,N151,0,20220401,99999999,00000000
06,0391,1,1,尿路感染症，部位不明,N390,0,20220401,99999999,00000000
07,0041,1,3,失血による鉄欠乏性貧血（慢性）,D500,0,20220401,99999999,00000000
07,0041,1,3,鉄欠乏性えん＜嚥＞下障害,D501,0,20220401,99999999,00000000
07,0041,1,3,その他の鉄欠乏性貧血,D508,0,20220401,99999999,00000000
07,0041,1,3,鉄欠乏性貧血，詳細不明,D509,0,20220401,99999999,00000000
07,0041,1,3,ビタミンＢ１２欠乏性貧血，内因子欠乏によるもの,D510,0,20220401,99999999,00000000
07,0041,1,3,ビタミンＢ１２欠乏性貧血，タンパク＜蛋白＞尿を伴う選択的ビタミンＢ１２吸収不良によるもの,D511,0,20220401,99999999,00000000
07,0041,1,3,トランスコバラミン２欠乏症,D512,0,20220401,99999999,00000000
07,0041,1,3,その他の食事性ビタミンＢ１２欠乏性貧血,D513,0,20220401,99999999,00000000
07,0041,1,3,その他のビタミンＢ１２欠乏性貧血,D518,0,20220401,99999999,00000000
07,0041,1,3,ビタミンＢ１２欠乏性貧血，詳細不明,D519,0,20220401,99999999,00000000
07,0041,1,3,食事性葉酸欠乏性貧血,D520,0,20220401,99999999,00000000
07,0041,1,3,薬物誘発性葉酸欠乏性貧血,D521,0,20220401,99999999,00000000
07,0041,1,3,その他の葉酸欠乏性貧血,D528,0,20220401,99999999,00000000
07,0041,1,3,葉酸欠乏性貧血，詳細不明,D529,0,20220401,99999999,00000000
07,0041,1,3,タンパク＜蛋白＞欠乏性貧血,D530,0,20220401,99999999,00000000
07,0041,1,3,その他の巨赤芽球性貧血，他に分類されないもの,D531,0,20220401,99999999,00000000
07,0041,1,3,壊血病性貧血,D532,0,20220401,99999999,00000000
07,0041,1,3,その他の明示された栄養性貧血,D538,0,20220401,99999999,00000000
07,0041,1,3,栄養性貧血，詳細不明,D539,0,20220401,99999999,00000000
07,0041,1,3,グルコース－６－リン＜燐＞酸脱水素酵素［Ｇ６ＰＤ］欠損による貧血,D550,0,20220401,99999999,00000000
07,0041,1,3,その他のグルタチオン代謝障害による貧血,D551,0,20220401,99999999,00000000
07,0041,1,3,解糖系酵素障害による貧血,D552,0,20220401,99999999,00000000
07,0041,1,3,酵素障害による貧血，詳細不明,D559,0,20220401,99999999,00000000
07,0041,1,3,アルファサラセミア＜地中海貧血＞,D560,0,20220401,99999999,00000000
07,0041,1,3,ベータサラセミア＜地中海貧血＞,D561,0,20220401,99999999,00000000
07,0041,1,3,デルタ・ベータサラセミア＜地中海貧血＞,D562,0,20220401,99999999,00000000
07,0041,1,3,サラセミア＜地中海貧血＞保因者,D563,0,20220401,99999999,00000000
07,0041,1,3,遺伝性高胎児ヘモグロビン＜血色素＞症［ＨＰＦＨ］,D564,0,20220401,99999999,00000000
07,0041,1,3,サラセミア＜地中海貧血＞，詳細不明,D569,0,20220401,99999999,00000000
07,0041,1,3,鎌状赤血球貧血，クリーゼを伴うもの,D570,0,20220401,99999999,00000000
07,0041,1,3,鎌状赤血球貧血，クリーゼを伴わないもの,D571,0,20220401,99999999,00000000
07,0041,1,3,重複ヘテロ複合型鎌状化障害,D572,0,20220401,99999999,00000000
07,0041,1,3,鎌状赤血球保因者,D573,0,20220401,99999999,00000000
07,0041,1,3,遺伝性球状赤血球症,D580,0,20220401,99999999,00000000
07,0041,1,3,遺伝性楕円赤血球症,D581,0,20220401,99999999,00000000
07,0041,1,3,その他の異常ヘモグロビン＜血色素＞症,D582,0,20220401,99999999,00000000
07,0041,1,3,その他の明示された遺伝性溶血性貧血,D588,0,20220401,99999999,00000000
07,0041,1,3,遺伝性溶血性貧血，詳細不明,D589,0,20220401,99999999,00000000
07,0041,1,3,薬物誘発性自己免疫性溶血性貧血,D590,0,20220401,99999999,00000000
07,0041,1,3,その他の自己免疫性溶血性貧血,D591,0,20220401,99999999,00000000
07,0041,1,3,薬物誘発性非自己免疫性溶血性貧血,D592,0,20220401,99999999,00000000
07,0041,1,3,溶血性尿毒症症候群,D593,0,20220401,99999999,00000000
07,0041,1,3,その他の非自己免疫性溶血性貧血,D594,0,20220401,99999999,00000000
07,0041,1,3,発作性夜間ヘモグロビン＜血色素＞尿症［マルキアファーヴァ・ミケリ＜Ｍａｒｃｈｉａｆａｖａ－Ｍｉｃｈｅｌｉ＞症候群］,D595,0,20220401,99999999,00000000
07,0041,1,3,その他の外因による溶血性ヘモグロビン＜血色素＞尿症,D596,0,20220401,99999999,00000000
07,0041,1,3,後天性溶血性貧血，詳細不明,D599,0,20220401,99999999,00000000
07,0041,1,3,急性出血後貧血,D62,0,20220401,99999999,00000000
07,0041,1,3,遺伝性鉄芽球性貧血,D640,0,20220401,99999999,00000000
07,0041,1,3,続発性鉄芽球性貧血，疾病によるもの,D641,0,20220401,99999999,00000000
07,0041,1,3,続発性鉄芽球性貧血，薬物及び毒素によるもの,D642,0,20220401,99999999,00000000
07,0041,1,3,その他の鉄芽球性貧血,D643,0,20220401,99999999,00000000
07,0041,1,3,先天性赤血球生成障害性貧血,D644,0,20220401,99999999,00000000
07,0041,1,3,その他の明示された貧血,D648,0,20220401,99999999,00000000
07,0041,1,3,貧血，詳細不明,D649,0,20220401,99999999,00000000
07,0041,1,2,黒色表皮腫,L83,0,20220401,99999999,00000000
07,0041,1,2,後天性魚りんせん＜鱗癬＞,L850,0,20220401,99999999,00000000
07,0041,1,2,後天性掌蹠＜手掌足底＞角化症　［角皮症］,L851,0,20220401,99999999,00000000
07,0041,1,2,皮膚乾燥症＜乾皮症＞,L853,0,20220401,99999999,00000000
07,0041,1,2,先天性魚りんせん＜鱗癬＞,Q80$,0,20220401,99999999,00000000
07,0041,1,2,皮膚のその他の明示された先天奇形,Q828,0,20220401,99999999,00000000
07,0080,1,3,丹毒,A46,0,20220401,99999999,00000000
07,0080,1,3,ブドウ球菌性熱傷様皮膚症候群＜ＳＳＳＳ＞,L00,0,20220401,99999999,00000000
07,0080,1,3,膿か＜痂＞疹,L01$,0,20220401,99999999,00000000
07,0080,1,3,皮膚膿瘍，せつ＜フルンケル＞及びよう＜カルブンケル＞,L02$,0,20220401,99999999,00000000
07,0080,1,3,蜂巣炎＜蜂窩織炎＞,L03$,0,20220401,99999999,00000000
07,0080,1,3,毛巣のう＜嚢＞胞,L05$,0,20220401,99999999,00000000
07,0080,1,3,皮膚及び皮下組織のその他の局所感染症,L08$,0,20220401,99999999,00000000
07,0085,1,3,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M800$,0,20220401,99999999,00000000
07,0085,1,3,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M801$,0,20220401,99999999,00000000
07,0085,1,3,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M802$,0,20220401,99999999,00000000
07,0085,1,3,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M803$,0,20220401,99999999,00000000
07,0085,1,3,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M804$,0,20220401,99999999,00000000
07,0085,1,3,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M805$,0,20220401,99999999,00000000
07,0085,1,3,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M808$,0,20220401,99999999,00000000
07,0085,1,3,詳細不明の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M809$,0,20220401,99999999,00000000
07,0085,1,3,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞,M810$,0,20220401,99999999,00000000
07,0085,1,3,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞,M811$,0,20220401,99999999,00000000
07,0085,1,3,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞,M812$,0,20220401,99999999,00000000
07,0085,1,3,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞,M813$,0,20220401,99999999,00000000
07,0085,1,3,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M814$,0,20220401,99999999,00000000
07,0085,1,3,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M815$,0,20220401,99999999,00000000
07,0085,1,3,限局性骨粗しょう＜鬆＞症＜オステオポローシス＞,M816$,0,20220401,99999999,00000000
07,0085,1,3,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞,M818$,0,20220401,99999999,00000000
07,0085,1,3,骨粗しょう＜鬆＞症＜オステオポローシス＞，詳細不明,M819$,0,20220401,99999999,00000000
07,0085,1,3,多発性骨髄腫症における骨粗しょう＜鬆＞症＜オステオポローシス＞,M820$,0,20220401,99999999,00000000
07,0085,1,3,内分泌障害における骨粗しょう＜鬆＞症＜オステオポローシス＞,M821$,0,20220401,99999999,00000000
07,0085,1,3,他に分類されるその他の疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞,M828$,0,20220401,99999999,00000000
07,0085,1,3,骨格フッ素（沈着）症,M851$,0,20220401,99999999,00000000
07,0180,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M800$,0,20220401,99999999,00000000
07,0180,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M801$,0,20220401,99999999,00000000
07,0180,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M802$,0,20220401,99999999,00000000
07,0180,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M803$,0,20220401,99999999,00000000
07,0180,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M804$,0,20220401,99999999,00000000
07,0180,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M805$,0,20220401,99999999,00000000
07,0180,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M808$,0,20220401,99999999,00000000
07,0180,1,2,詳細不明の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M809$,0,20220401,99999999,00000000
07,0180,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞,M810$,0,20220401,99999999,00000000
07,0180,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞,M811$,0,20220401,99999999,00000000
07,0180,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞,M812$,0,20220401,99999999,00000000
07,0180,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞,M813$,0,20220401,99999999,00000000
07,0180,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M814$,0,20220401,99999999,00000000
07,0180,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M815$,0,20220401,99999999,00000000
07,0180,1,2,限局性骨粗しょう＜鬆＞症＜オステオポローシス＞,M816$,0,20220401,99999999,00000000
07,0180,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞,M818$,0,20220401,99999999,00000000
07,0180,1,2,骨粗しょう＜鬆＞症＜オステオポローシス＞，詳細不明,M819$,0,20220401,99999999,00000000
07,0180,1,2,多発性骨髄腫症における骨粗しょう＜鬆＞症＜オステオポローシス＞,M820$,0,20220401,99999999,00000000
07,0180,1,2,内分泌障害における骨粗しょう＜鬆＞症＜オステオポローシス＞,M821$,0,20220401,99999999,00000000
07,0180,1,2,他に分類されるその他の疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞,M828$,0,20220401,99999999,00000000
07,0180,1,2,骨格フッ素（沈着）症,M851$,0,20220401,99999999,00000000
07,0200,1,1,筋離解,M620$,0,20220401,99999999,00000000
07,0200,1,1,その他の筋断裂（非外傷性）,M621$,0,20220401,99999999,00000000
07,0200,1,1,移動不能症候群（対麻痺性）,M623$,0,20220401,99999999,00000000
07,0200,1,1,筋ストレイン,M626$,0,20220401,99999999,00000000
07,0200,1,1,その他の明示された筋障害,M628$,0,20220401,99999999,00000000
07,0200,1,1,筋障害，詳細不明,M629$,0,20220401,99999999,00000000
07,0200,1,1,膝窩（部）のう＜嚢＞胞の破裂,M660$,0,20220401,99999999,00000000
07,0200,1,1,滑膜の断裂,M661$,0,20220401,99999999,00000000
07,0200,1,1,伸筋腱の特発性断裂,M662$,0,20220401,99999999,00000000
07,0200,1,1,屈筋腱の特発性断裂,M663$,0,20220401,99999999,00000000
07,0200,1,1,その他の腱の特発性断裂,M664$,0,20220401,99999999,00000000
07,0200,1,1,詳細不明の腱の特発性断裂,M665$,0,20220401,99999999,00000000
07,0200,1,1,肩及び上腕の筋及び腱の損傷,S46$,0,20220401,99999999,00000000
07,0200,1,1,肘の捻挫及びストレイン,S534,0,20220401,99999999,00000000
07,0200,1,1,前腕の筋及び腱の損傷,S56$,0,20220401,99999999,00000000
07,0200,1,1,手首及び手根の靱帯の外傷性断裂,S633,0,20220401,99999999,00000000
07,0200,1,1,中手指節関節及び指節間関節の靱帯の外傷性断裂,S634,0,20220401,99999999,00000000
07,0200,1,1,手首の捻挫及びストレイン,S635,0,20220401,99999999,00000000
07,0200,1,1,指の捻挫及びストレイン,S636,0,20220401,99999999,00000000
07,0200,1,1,手のその他及び部位不明の捻挫及びストレイン,S637,0,20220401,99999999,00000000
07,0200,1,1,手首及び手の筋及び腱の損傷,S66$,0,20220401,99999999,00000000
07,0200,1,1,股関節部の捻挫及びストレイン,S731,0,20220401,99999999,00000000
07,0200,1,1,股関節部及び大腿の筋及び腱の損傷,S76$,0,20220401,99999999,00000000
07,0200,1,1,下腿の筋及び腱の損傷,S86$,0,20220401,99999999,00000000
07,0200,1,1,足首の捻挫及びストレイン,S934,0,20220401,99999999,00000000
07,0200,1,1,趾＜足ゆび＞の捻挫及びストレイン,S935,0,20220401,99999999,00000000
07,0200,1,1,足のその他及び部位不明の捻挫及びストレイン,S936,0,20220401,99999999,00000000
07,0200,1,1,足首及び足の筋及び腱の損傷,S96$,0,20220401,99999999,00000000
07,0200,1,1,上肢の詳細不明の関節及び靱帯の脱臼，捻挫及びストレイン，部位不明,T112,0,20220401,99999999,00000000
07,0200,1,1,上肢の詳細不明の筋及び腱の損傷，部位不明,T115,0,20220401,99999999,00000000
07,034x,1,2,尿路性器のクラミジア感染症，詳細不明,A562,0,20220401,99999999,00000000
07,034x,1,2,馬尾症候群,G834,0,20220401,99999999,00000000
07,034x,1,2,膀胱尿管逆流性尿路疾患,N137,0,20220401,99999999,00000000
07,034x,1,2,その他の閉塞性尿路疾患及び逆流性尿路疾患,N138,0,20220401,99999999,00000000
07,034x,1,2,閉塞性尿路疾患及び逆流性尿路疾患，詳細不明,N139,0,20220401,99999999,00000000
07,034x,1,2,下部尿路結石,N21$,0,20220401,99999999,00000000
07,034x,1,2,膀胱炎,N30$,0,20220401,99999999,00000000
07,034x,1,2,神経因性膀胱（機能障害），他に分類されないもの,N31$,0,20220401,99999999,00000000
07,034x,1,2,その他の明示された膀胱障害,N328,0,20220401,99999999,00000000
07,034x,1,2,尿道炎及び尿道症候群,N34$,0,20220401,99999999,00000000
07,034x,1,2,尿道狭窄,N35$,0,20220401,99999999,00000000
07,034x,1,2,尿道粘膜脱,N363,0,20220401,99999999,00000000
07,034x,1,2,緊張性＜腹圧性＞尿失禁,N393,0,20220401,99999999,00000000
07,034x,1,2,その他の明示された尿失禁,N394,0,20220401,99999999,00000000
07,034x,1,2,処置後尿道狭窄,N991,0,20220401,99999999,00000000
07,034x,1,2,先天性膀胱尿管腎逆流,Q627,0,20220401,99999999,00000000
07,0341,1,2,心不全,I50$,0,20220401,99999999,00000000
07,0343,1,2,心不全,I50$,0,20220401,99999999,00000000
